ID,FullName,Height,Nationality,Overall,Potential,BestPosition,Club,ValueEUR,ContractUntil,IntReputation,PreferredFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Born,MP,Starts,Min,90s,Goals,Assists,PasTotCmp%,Int,Clr,AerWon,Touches,PasLonCmp,Fls,Fld,SoT
192557,Marvin Plattenhardt,181,Germany,74,74,LB,Hertha BSC,3600000,2023.0,2,Left,3,Medium,Medium,66,56,73,71,71,71,15,6,15,13,16,1992,16,15,1221,13.6,0,0.15,68.0,0.66,2.57,0.59,61.1,3.6,0.96,1.62,0.07
192563,Bernd Leno,190,Germany,80,80,GK,Fulham,14000000,2025.0,3,Right,1,Medium,Medium,82,78,74,82,55,79,82,78,74,79,82,1992,21,21,1890,21.0,0,0.0,78.6,0.0,0.48,0.38,39.7,6.71,0.0,0.05,0.0
192612,Mato Jajalo,182,Bosnia and Herzegovina,72,72,CDM,Udinese Calcio,800000,2023.0,1,Right,3,Medium,High,58,64,70,71,70,73,9,13,6,7,12,1988,3,0,63,0.7,0,0.0,79.3,0.0,2.86,1.43,51.4,4.29,1.43,0.0,0.0
192622,Shane Duffy,193,Republic of Ireland,74,74,CB,Fulham,3500000,2023.0,1,Right,2,Low,High,34,47,50,48,74,78,9,11,16,8,12,1992,4,0,6,0.1,0,0.0,50.0,0.0,0.0,20.0,50.0,0.0,0.0,10.0,0.0
192641,Kevin Vogt,194,Germany,76,76,CB,TSG Hoffenheim,6000000,2025.0,2,Right,2,High,Medium,71,57,72,68,77,75,6,13,8,7,14,1991,15,15,1236,13.7,0,0.0,88.8,1.39,3.43,0.44,71.5,9.12,1.09,0.66,0.0
192660,Sebastian Polter,192,Germany,73,73,ST,FC Schalke 04,2600000,2025.0,1,Right,2,High,Medium,70,72,53,61,35,85,6,14,13,8,12,1991,14,4,465,5.2,1,0.38,54.3,0.0,1.15,5.0,32.5,0.19,3.65,1.35,0.77
192722,Romain Hamouma,178,France,73,73,CAM,AC Ajaccio,1300000,2023.0,2,Right,3,Medium,Medium,68,75,74,77,42,65,14,11,14,7,13,1987,12,8,623,6.9,2,0.14,70.0,0.14,0.0,1.01,42.6,1.88,1.59,1.01,0.43
192725,Maxime Le Marchand,185,France,72,72,CB,RC Strasbourg Alsace,1500000,2023.0,1,Left,2,Medium,Medium,60,39,68,65,73,68,13,13,15,7,15,1989,18,15,1295,14.4,0,0.0,79.4,1.88,3.54,2.64,68.8,5.83,1.39,0.42,0.0
192883,Henrikh Mkhitaryan,177,Armenia,81,81,CAM,Inter,16000000,2024.0,3,Right,4,High,Low,82,79,78,83,56,72,5,11,14,5,7,1989,18,13,1149,12.8,1,0.08,86.6,0.78,0.78,0.23,54.2,3.05,1.25,1.17,0.08
192955,Mateusz Klich,183,Poland,74,74,CM,Leeds United,3300000,2024.0,1,Right,3,High,High,65,71,74,72,66,72,11,16,12,11,14,1990,14,0,280,3.1,0,0.0,73.0,0.0,0.32,0.32,61.0,1.61,3.23,0.97,0.32
192984,Koen Casteels,197,Belgium,84,85,GK,VfL Wolfsburg,31500000,2024.0,3,Left,1,Medium,Medium,84,82,79,86,45,84,84,82,79,84,86,1992,20,20,1800,20.0,0,0.05,78.2,0.05,0.25,0.05,48.0,15.7,0.0,0.05,0.0
192985,Kevin De Bruyne,181,Belgium,91,91,CM,Manchester City,107500000,2025.0,4,Right,4,High,High,74,88,93,87,64,77,15,13,5,10,13,1991,20,18,1599,17.8,3,0.62,71.9,0.22,0.39,0.45,68.5,5.96,0.9,0.9,0.9
193041,Keylor Navas,185,Costa Rica,88,88,GK,Paris Saint-Germain,10000000,2024.0,3,Right,1,Medium,Medium,89,84,75,89,54,87,89,84,75,87,89,1986,2,2,180,2.0,0,0.0,57.5,0.0,0.5,0.0,42.0,9.5,0.0,0.0,0.0
193061,Roberto Pereyra,182,Argentina,78,78,CM,Udinese Calcio,11500000,2023.0,2,Right,4,High,High,76,74,77,79,68,74,4,5,3,4,8,1991,18,18,1549,17.2,2,0.29,79.7,0.7,0.76,0.12,54.7,2.33,0.87,1.45,0.52
193082,Juan Cuadrado,179,Colombia,83,83,RB,Juventus,13500000,2023.0,3,Right,5,High,Medium,90,75,78,87,76,72,5,5,13,6,9,1988,16,13,1059,11.8,0,0.25,83.6,1.1,1.44,0.51,66.7,7.63,1.27,1.53,0.42
193105,Alphonse Areola,195,France,81,82,GK,West Ham United,20000000,2027.0,2,Right,1,Medium,Medium,85,79,75,84,55,78,85,79,75,78,84,1993,2,0,107,1.2,0,0.0,69.0,0.0,0.0,0.0,35.8,8.33,0.83,0.0,0.0
193116,Maxime Gonalons,187,France,76,76,CDM,Clermont Foot 63,3700000,2024.0,3,Right,3,Low,Medium,44,61,72,68,75,70,11,11,11,8,5,1989,11,8,547,6.1,1,0.0,88.8,0.82,0.33,0.98,62.6,4.59,1.48,0.98,0.16
193148,Vincent Le Goff,177,France,71,71,LB,FC Lorient,1300000,2023.0,1,Left,3,High,Medium,67,60,66,69,67,67,6,11,7,16,8,1989,22,22,1980,22.0,0,0.0,82.2,1.14,3.14,0.77,60.2,2.45,0.41,0.55,0.23
193165,Jesús Corona,173,Mexico,81,81,RW,Sevilla FC,25500000,2025.0,3,Right,5,Medium,Medium,82,65,80,86,73,67,11,6,10,14,9,1993,1,1,62,0.7,0,0.0,80.0,0.0,0.0,0.0,35.7,1.43,1.43,4.29,0.0
193177,Adama Traoré,170,Côte d'Ivoire,68,68,LB,Western Sydney Wanderers,825000,2023.0,1,Left,2,High,Medium,74,49,59,69,64,78,11,15,6,11,12,1996,19,7,900,10.0,1,0.1,65.3,0.1,0.6,2.5,42.6,1.3,0.8,1.8,0.3
193198,Nemanja Gudelj,187,Serbia,79,79,CDM,Sevilla FC,14500000,2023.0,2,Right,3,Low,Medium,54,70,79,69,74,84,8,11,8,14,12,1991,19,18,1604,17.8,2,0.0,92.9,0.73,3.88,1.46,65.4,2.92,0.67,0.79,0.34
193254,Christopher Trimmel,189,Austria,77,77,RWB,1. FC Union Berlin,3200000,2023.0,2,Right,3,High,Medium,72,65,73,68,74,80,16,8,6,8,15,1987,16,13,1199,13.3,0,0.38,60.7,1.43,2.18,0.9,56.2,3.08,1.05,0.38,0.08
193283,Thomas Delaney,182,Denmark,81,81,CDM,Sevilla FC,21500000,2025.0,2,Left,2,Low,High,72,71,74,73,82,81,8,12,11,14,15,1991,8,2,309,3.4,0,0.0,85.4,1.18,0.88,2.65,55.3,2.35,1.18,1.47,0.29
193290,Martin Braithwaite,177,Denmark,76,76,ST,RCD Espanyol de Barcelona,6500000,2025.0,2,Right,4,Medium,Medium,79,76,72,78,35,74,14,13,11,7,8,1991,15,15,1187,13.2,5,0.08,64.2,0.23,0.45,1.67,26.1,0.68,0.76,1.59,1.06
193301,Alexandre Lacazette,175,France,81,81,ST,Olympique Lyonnais,22000000,2025.0,3,Right,4,High,High,70,81,76,83,44,74,11,6,9,5,6,1991,22,22,1923,21.4,13,0.19,70.0,0.61,0.19,0.93,39.7,1.26,2.01,1.59,1.4
193314,Aitor Fernández,182,Spain,77,77,GK,CA Osasuna,5500000,2025.0,1,Right,1,Medium,Medium,78,74,66,80,56,76,78,74,66,76,80,1991,10,10,900,10.0,0,0.0,66.0,0.1,0.9,0.2,41.2,13.3,0.0,0.0,0.0
193352,Ricardo Rodríguez,182,Switzerland,74,74,CDM,Torino F.C.,3500000,2024.0,2,Left,3,Medium,Medium,67,67,74,75,75,73,14,13,14,14,11,1992,19,14,1373,15.3,0,0.0,82.6,1.37,2.29,1.18,67.8,4.51,1.05,0.46,0.13
193361,Roberto Soriano,182,Italy,77,77,CAM,Bologna,8500000,2023.0,2,Right,4,Medium,Medium,68,73,78,79,67,71,15,10,9,14,13,1991,20,11,1025,11.4,0,0.26,78.9,0.44,0.61,0.88,49.2,1.84,1.49,1.93,0.09
193470,Arnaud Souquet,179,France,74,74,RB,Montpellier Hérault SC,3600000,2023.0,2,Right,3,High,Medium,66,59,70,71,71,69,15,10,8,13,11,1992,12,3,361,4.0,0,0.0,75.9,1.0,1.0,2.25,46.3,1.0,1.75,1.75,0.0
193532,Gary Medel,171,Chile,73,73,CB,Bologna,1000000,2023.0,3,Right,3,Medium,High,56,50,62,68,72,76,14,7,9,6,6,1987,17,16,1267,14.1,0,0.07,88.6,1.63,2.27,0.92,71.4,6.45,1.06,1.13,0.0
193601,Germán Pezzella,186,Argentina,77,77,CB,Real Betis Balompié,7000000,2025.0,1,Right,2,Medium,Medium,50,49,49,56,79,71,7,9,13,10,15,1991,18,16,1431,15.9,0,0.0,87.8,2.01,4.15,2.26,59.8,3.9,0.75,0.75,0.0
193683,Xavier Chavalerin,178,France,74,74,CM,ESTAC Troyes,3500000,2024.0,1,Left,3,Medium,High,59,67,73,71,69,75,11,15,6,14,7,1991,20,14,1353,15.0,2,0.13,82.2,1.2,0.67,0.6,53.1,3.33,1.07,0.53,0.53
193698,Oliver Baumann,187,Germany,83,83,GK,TSG Hoffenheim,18000000,2024.0,2,Right,1,Medium,Medium,83,82,79,84,49,79,83,82,79,79,84,1990,20,20,1800,20.0,0,0.0,80.6,0.0,0.45,0.45,45.8,8.85,0.0,0.0,0.0
193910,Adam Forshaw,174,England,73,73,CDM,Leeds United,2500000,2023.0,1,Right,3,Medium,High,61,61,73,74,66,70,10,7,12,13,16,1991,5,2,159,1.8,0,0.0,83.1,0.0,0.56,0.0,43.9,2.22,1.11,1.67,0.0
193983,Andy Delort,181,Algeria,80,80,ST,OGC Nice,20500000,2024.0,2,Right,3,High,High,82,81,72,75,37,82,10,14,10,8,11,1991,14,9,781,8.7,6,0.11,60.4,0.11,0.8,3.22,35.5,1.38,0.92,1.03,0.92
194201,Pontus Jansson,194,Sweden,75,75,CB,Brentford,3800000,2023.0,1,Right,2,Medium,Medium,53,42,54,62,75,79,9,5,14,6,7,1991,7,6,515,5.7,0,0.0,81.3,1.4,4.39,2.98,50.2,3.16,0.18,0.18,0.0
194319,Danny Ward,180,England,70,70,ST,Huddersfield Town,1300000,2023.0,1,Left,3,High,High,68,72,62,67,38,71,13,11,15,11,8,1993,22,22,1980,22.0,0,0.0,74.1,0.0,0.59,0.14,39.1,6.18,0.0,0.18,0.0
194765,Antoine Griezmann,176,France,83,83,CAM,Atlético de Madrid,30500000,2023.0,4,Left,4,Medium,Medium,80,82,83,85,52,72,14,8,14,13,14,1991,20,13,1266,14.1,6,0.43,74.8,0.78,0.5,0.92,61.6,3.55,0.85,1.49,1.49
194806,Craig Dawson,188,England,78,78,CB,West Ham United,9000000,2023.0,2,Right,2,Medium,Medium,49,47,59,55,79,77,7,8,7,7,5,1990,8,8,720,8.0,0,0.0,79.0,0.75,3.25,1.75,47.5,6.0,0.75,0.38,0.13
195038,Florian Kainz,176,Austria,75,75,LM,1. FC Köln,5500000,2024.0,2,Right,4,High,Medium,67,74,72,77,40,61,11,7,10,15,13,1992,18,17,1308,14.5,5,0.34,59.0,1.31,1.24,0.48,56.4,4.48,1.1,1.86,0.83
195365,Kevin Kampl,178,Slovenia,80,80,CM,RB Leipzig,17500000,2023.0,2,Right,3,High,High,69,66,81,83,62,62,13,11,7,6,16,1990,16,9,727,8.1,0,0.12,90.6,1.23,0.25,0.37,72.2,4.81,1.48,0.49,0.0
195859,Danny Ings,178,England,79,79,ST,Aston Villa,17500000,2024.0,1,Right,3,High,Medium,72,82,70,78,45,70,10,13,12,16,6,1992,3,0,53,0.6,0,0.0,54.5,0.0,0.0,1.67,31.7,1.67,0.0,5.0,0.0
196978,Callum Wilson,180,England,79,79,ST,Newcastle United,17000000,2024.0,2,Right,4,High,Medium,81,78,66,77,42,76,10,15,8,10,6,1992,16,14,1128,12.5,7,0.24,71.0,0.08,0.32,1.12,22.0,0.16,1.2,1.36,1.36
197083,Daniel Caligiuri,182,Italy,75,75,RM,FC Augsburg,2600000,2023.0,2,Right,3,Medium,High,71,71,75,73,70,76,12,10,13,6,14,1988,11,2,259,2.9,1,0.0,64.9,1.03,0.69,0.69,55.9,3.45,1.72,1.03,0.69
197445,David Alaba,180,Austria,86,86,CB,Real Madrid CF,55500000,2026.0,4,Left,3,Medium,Medium,79,71,83,80,85,77,5,7,14,15,9,1992,17,15,1365,15.2,1,0.2,88.3,0.72,1.64,0.33,61.8,2.7,0.46,0.13,0.07
197756,Jordan Ayew,182,Ghana,75,75,RW,Crystal Palace,5500000,2023.0,2,Right,4,Medium,High,74,73,69,77,55,73,6,8,7,16,8,1991,22,18,1497,16.6,1,0.06,76.2,0.48,1.33,1.69,43.3,0.42,1.87,2.77,0.36
197777,Jacopo Sala,181,Italy,70,70,CDM,Spezia,1300000,2024.0,1,Right,3,Medium,High,65,59,68,67,66,70,10,12,8,5,5,1991,6,1,112,1.2,0,0.0,78.3,0.83,1.67,0.83,47.5,2.5,2.5,2.5,0.0
197813,Jonas Martin,184,France,75,75,CM,LOSC Lille,4400000,2024.0,2,Right,3,Medium,Medium,58,67,76,75,71,73,8,8,14,15,11,1990,9,1,191,2.1,0,0.0,87.2,2.38,1.43,3.33,101.9,10.5,3.33,1.43,0.0
197948,Florian Lejeune,189,France,77,77,CB,Rayo Vallecano,7000000,2023.0,2,Right,2,Medium,High,52,57,62,64,77,72,11,15,15,12,7,1991,18,18,1488,16.5,3,0.0,79.5,0.61,4.36,2.12,57.2,7.33,0.67,0.36,0.67
198009,Mattia Perin,188,Italy,79,80,GK,Juventus,13500000,2025.0,2,Right,1,Medium,Medium,79,79,71,81,57,79,79,79,71,79,81,1992,7,6,588,6.5,0,0.0,77.4,0.0,0.0,0.0,37.8,5.85,0.0,0.15,0.0
198032,Dan Burn,198,England,77,77,CB,Newcastle United,8500000,2024.0,1,Left,2,Medium,High,47,33,65,63,77,80,15,13,7,8,10,1992,22,21,1854,20.6,0,0.0,79.3,0.92,4.03,2.57,60.5,2.91,0.92,0.05,0.15
198077,Patrick Herrmann,179,Germany,73,73,RM,Borussia Mönchengladbach,2500000,2024.0,2,Right,3,Medium,High,71,72,72,75,34,60,14,13,8,8,7,1991,15,0,146,1.6,1,0.0,69.3,1.25,0.0,1.25,69.4,1.88,2.5,1.25,1.25
198118,Josuha Guilavogui,188,France,75,75,CB,VfL Wolfsburg,3900000,2023.0,2,Right,2,Medium,High,68,59,64,65,76,80,14,8,14,10,15,1990,13,4,524,5.8,1,0.0,77.8,1.38,3.97,3.28,55.9,5.17,3.1,0.86,0.17
198176,Stefan de Vrij,189,Netherlands,84,84,CB,Inter,34500000,2023.0,3,Right,2,Medium,High,68,41,65,69,87,79,8,10,7,14,13,1992,13,12,1085,12.1,1,0.0,88.2,2.15,3.39,3.06,61.2,2.64,0.58,0.5,0.17
198220,Mehdi Bourabia,183,Morocco,67,67,CM,Spezia,850000,2024.0,1,Right,3,High,Medium,53,59,68,69,63,61,9,8,9,11,8,1991,22,21,1666,18.5,0,0.11,76.2,1.24,1.73,0.59,56.1,2.49,1.35,0.81,0.11
198352,Stefan Bell,192,Germany,75,75,CB,1. FSV Mainz 05,4600000,2023.0,2,Right,2,Low,Medium,45,38,54,49,78,75,7,16,8,13,14,1991,16,12,1140,12.7,0,0.0,77.6,2.13,4.33,3.86,60.4,6.38,2.13,0.39,0.0
198553,Cristian Gamboa,175,Costa Rica,74,74,RB,VfL Bochum 1848,2900000,2024.0,1,Right,3,High,Medium,88,48,66,72,69,71,12,10,13,7,14,1989,15,15,1272,14.1,0,0.0,66.7,0.99,2.2,0.78,50.5,5.82,0.92,0.28,0.07
198717,Wilfried Zaha,180,Côte d'Ivoire,82,82,LW,Crystal Palace,30000000,2023.0,2,Right,5,High,High,91,79,73,86,37,76,15,10,15,11,10,1992,19,19,1661,18.5,6,0.11,80.0,0.7,0.43,0.27,40.6,0.81,1.14,3.08,0.86
198784,Alex Oxlade-Chamberlain,175,England,77,77,CAM,Liverpool,10500000,2023.0,2,Right,4,High,High,80,74,76,81,67,74,16,9,6,9,9,1993,8,4,314,3.5,1,0.0,73.7,0.29,1.14,0.29,41.4,2.0,0.86,1.14,0.86
198861,Nampalys Mendy,167,Senegal,74,74,CDM,Leicester City,3500000,2023.0,1,Right,3,Low,High,60,54,69,75,73,66,14,12,9,12,15,1992,11,3,420,4.7,1,0.0,86.8,1.49,0.21,0.21,59.1,2.55,0.64,1.28,0.21
198946,Danilo D'Ambrosio,180,Italy,78,78,CB,Inter,6500000,2023.0,2,Right,3,Low,Medium,68,56,67,71,79,75,9,10,15,13,15,1988,4,1,107,1.2,0,0.0,86.9,1.67,5.0,0.83,65.8,3.33,2.5,0.0,0.0
199042,Charles Aránguiz,171,Chile,80,80,CDM,Bayer 04 Leverkusen,10500000,2023.0,3,Right,3,Medium,High,46,71,79,77,76,71,15,7,12,8,13,1989,10,4,493,5.5,1,0.0,79.7,1.27,0.73,0.36,66.9,2.73,1.27,1.82,0.36
199110,Luis Muriel,179,Colombia,82,82,ST,Atalanta,25500000,2023.0,2,Right,4,High,Medium,89,83,74,86,27,67,8,10,10,14,6,1991,13,6,579,6.4,1,0.31,63.8,0.0,0.31,0.94,51.3,2.66,1.41,1.09,0.47
199189,Ross Barkley,186,England,76,76,CAM,OGC Nice,7500000,2023.0,2,Right,4,Low,Low,68,73,76,78,56,70,9,14,12,6,10,1993,15,6,615,6.8,3,0.15,78.0,0.59,0.74,0.29,52.4,2.94,1.03,1.03,1.18
199191,Dennis Appiah,179,France,73,73,RB,FC Nantes,2600000,2023.0,1,Right,2,Low,Medium,71,39,60,65,73,74,9,8,11,13,9,1992,15,9,795,8.8,0,0.0,72.4,1.14,1.82,1.82,63.0,2.5,1.82,0.11,0.11
199288,Anthony Losilla,185,France,75,75,CDM,VfL Bochum 1848,1100000,2023.0,1,Right,3,High,High,52,57,67,71,72,76,16,8,10,10,7,1986,20,20,1771,19.7,0,0.1,68.9,1.22,1.88,2.84,44.0,2.03,1.47,0.51,0.2
199313,Abdoulaye Bamba,182,Côte d'Ivoire,71,71,RB,Angers SCO,1300000,2023.0,1,Right,2,Medium,Medium,73,40,63,64,68,68,14,13,8,7,8,1990,9,4,555,6.2,0,0.0,80.7,1.29,1.77,0.97,52.3,2.42,0.81,1.29,0.0
199339,Manuel Riemann,186,Germany,79,79,GK,VfL Bochum 1848,5500000,2025.0,1,Right,1,Medium,Medium,78,74,85,82,52,78,78,74,85,78,82,1988,20,20,1800,20.0,0,0.0,60.3,0.15,0.75,0.3,56.1,20.3,0.05,0.1,0.0
199393,Nicolas Pallois,189,France,77,77,CB,FC Nantes,3400000,2024.0,2,Left,2,Medium,High,37,54,61,61,77,84,15,16,10,15,6,1987,16,16,1368,15.2,0,0.0,84.2,1.25,4.93,1.45,59.7,6.45,0.79,0.07,0.07
199451,Wissam Ben Yedder,170,France,84,84,CF,AS Monaco,35500000,2024.0,2,Right,4,High,Low,81,84,78,88,39,68,6,13,9,7,7,1990,19,16,1135,12.6,14,0.24,76.3,0.24,0.0,0.63,35.8,0.71,0.71,0.79,1.59
199482,Anthony Lopes,184,Portugal,82,82,GK,Olympique Lyonnais,16000000,2025.0,2,Left,1,Medium,Medium,84,78,71,86,63,80,84,78,71,80,86,1990,19,19,1646,18.3,0,0.0,78.7,0.05,0.38,0.05,31.3,6.28,0.05,0.05,0.0
199503,Granit Xhaka,185,Switzerland,79,79,CDM,Arsenal,15000000,2024.0,3,Left,3,Low,Medium,49,64,79,69,69,80,7,8,11,7,13,1992,21,21,1786,19.8,3,0.25,84.7,0.45,1.67,1.06,59.1,3.43,0.81,1.16,0.25
199556,Marco Verratti,165,Italy,87,87,CM,Paris Saint-Germain,77500000,2024.0,3,Right,4,Medium,High,60,61,87,91,79,66,12,12,15,15,10,1992,17,16,1244,13.8,0,0.0,93.3,1.16,0.29,0.22,114.1,6.59,1.38,1.88,0.14
199641,Matz Sels,190,Belgium,79,80,GK,RC Strasbourg Alsace,13000000,2026.0,2,Right,1,Medium,Medium,77,78,75,80,36,80,77,78,75,80,80,1992,22,22,1980,22.0,0,0.0,68.8,0.09,0.68,0.27,30.0,6.45,0.0,0.09,0.0
199652,Dennis Praet,181,Belgium,78,78,CAM,Leicester City,14000000,2024.0,2,Right,4,Medium,Medium,66,72,78,79,63,66,6,6,10,14,10,1994,12,4,377,4.2,1,0.0,74.3,0.48,0.95,0.0,42.4,1.43,1.19,1.67,0.24
199845,Francesco Acerbi,192,Italy,82,82,CB,Inter,10000000,2023.0,3,Left,3,Medium,High,62,50,64,64,85,78,11,9,9,13,11,1988,14,12,1110,12.3,0,0.08,87.7,0.98,3.33,2.76,67.2,6.02,0.73,0.73,0.0
199897,Nicolas Höfler,181,Germany,75,75,CDM,Sport-Club Freiburg,3700000,2026.0,2,Right,2,Medium,Medium,62,47,66,68,74,74,6,13,13,10,9,1990,19,19,1652,18.4,0,0.05,84.2,1.58,1.3,1.85,53.1,2.66,2.07,1.63,0.16
199915,Lewis Dunk,192,England,79,79,CB,Brighton & Hove Albion,14500000,2025.0,1,Right,2,Medium,High,44,51,62,63,80,79,15,16,9,12,6,1991,21,21,1889,21.0,0,0.0,89.9,1.0,2.67,1.62,89.4,8.62,0.57,0.62,0.05
200110,Marco Bizot,193,Netherlands,76,76,GK,Stade Brestois 29,4000000,2024.0,2,Right,1,Medium,Medium,79,73,69,76,46,75,79,73,69,75,76,1991,21,21,1890,21.0,0,0.0,71.8,0.0,0.81,0.19,31.0,7.52,0.0,0.1,0.0
200215,Sebastian Rode,180,Germany,78,78,CDM,Eintracht Frankfurt,10000000,2024.0,2,Right,3,High,High,59,65,72,74,77,74,9,8,14,7,11,1990,16,9,720,8.0,3,0.13,84.4,0.63,1.0,0.63,62.9,3.38,1.38,1.63,0.38
200318,Mark Uth,185,Germany,76,76,CAM,1. FC Köln,7000000,2023.0,2,Left,3,Medium,Low,72,77,74,76,40,68,9,11,8,9,11,1991,3,0,46,0.5,0,0.0,73.3,0.0,0.0,2.0,40.0,2.0,4.0,2.0,2.0
200353,Adama Soumaoro,187,France,74,74,CB,Bologna,3500000,2024.0,1,Right,2,Medium,Medium,53,37,54,55,73,78,6,10,8,16,14,1992,15,14,1232,13.7,0,0.0,91.5,1.02,3.65,1.46,53.9,3.14,1.17,0.51,0.07
200389,Jan Oblak,188,Slovenia,89,91,GK,Atlético de Madrid,85500000,2023.0,5,Right,1,Medium,Medium,86,90,78,89,49,87,86,90,78,87,89,1993,18,18,1592,17.7,0,0.0,63.6,0.0,0.28,0.06,30.0,6.21,0.0,0.17,0.0
200458,Lucas Digne,178,France,82,82,LB,Aston Villa,27500000,2026.0,2,Left,3,High,Medium,78,69,80,79,77,76,6,12,9,6,13,1993,15,14,1111,12.3,1,0.0,75.9,1.06,2.6,1.46,67.9,3.17,0.98,1.54,0.24
200610,Kevin Volland,179,Germany,82,82,ST,AS Monaco,30500000,2024.0,2,Left,3,High,High,70,85,79,80,46,84,8,7,9,7,12,1992,8,3,290,3.2,2,0.31,65.6,0.31,0.0,1.88,40.0,2.5,2.5,2.5,1.88
200968,Florent Ogier,183,France,70,70,CB,Clermont Foot 63,750000,2024.0,1,Right,2,Medium,High,32,34,40,52,72,76,14,8,8,8,6,1989,14,10,944,10.5,0,0.1,82.4,0.86,2.57,1.62,60.5,5.52,0.67,0.38,0.0
201024,Kalidou Koulibaly,187,Senegal,87,87,CB,Chelsea,54500000,2026.0,3,Right,2,Medium,High,82,33,59,68,88,85,7,11,7,13,5,1991,14,12,1115,12.4,2,0.0,85.6,1.45,3.31,1.77,87.1,5.08,1.45,0.48,0.32
201046,Riccardo Saponara,184,Italy,76,76,CAM,Fiorentina,7000000,2023.0,2,Right,4,Medium,Medium,69,70,78,80,41,59,5,3,5,5,3,1991,17,7,728,8.1,2,0.25,74.7,0.49,0.62,0.49,48.9,1.23,0.86,1.6,0.99
201143,Aïssa Mandi,184,Algeria,78,78,CB,Villarreal CF,11500000,2025.0,1,Right,2,High,Medium,62,46,72,69,79,73,15,16,9,10,14,1991,9,5,441,4.9,0,0.0,90.3,2.04,3.47,0.82,72.4,5.71,2.04,1.02,0.2
201377,Jeison Murillo,184,Colombia,74,74,CB,U.C. Sampdoria,3500000,2023.0,2,Right,2,Medium,High,71,40,61,63,73,77,14,13,8,11,14,1992,11,8,685,7.6,0,0.0,81.5,0.66,3.16,3.29,57.9,5.66,1.18,1.71,0.0
201389,Cristiano Biraghi,185,Italy,80,80,LB,Fiorentina,18500000,2024.0,2,Left,3,Medium,Medium,76,69,78,77,77,76,12,6,14,10,7,1992,20,19,1622,18.0,0,0.11,72.0,0.28,1.44,0.61,79.4,6.5,0.89,1.28,0.06
201417,Matt Doherty,182,Republic of Ireland,77,77,RWB,Tottenham Hotspur,9000000,2024.0,1,Right,3,High,Medium,68,65,73,73,74,75,15,8,12,11,9,1992,12,7,667,7.4,1,0.0,80.6,1.08,1.89,2.7,67.6,2.43,1.49,0.54,0.27
201455,Geoffrey Kondogbia,188,Central African Republic,82,82,CDM,Atlético de Madrid,29500000,2024.0,2,Left,3,Medium,High,68,75,77,76,81,88,15,10,10,8,10,1993,16,10,962,10.7,0,0.19,89.2,2.34,1.03,1.12,65.5,3.93,1.4,1.68,0.0
201519,Jordan Veretout,177,France,79,79,CDM,Olympique de Marseille,15000000,2025.0,2,Right,3,Medium,Medium,76,75,76,78,76,79,9,10,11,8,9,1993,23,16,1513,16.8,3,0.12,85.3,1.25,1.01,0.65,75.8,8.1,1.25,0.6,0.42
201535,Raphaël Varane,191,France,84,85,CB,Manchester United,39000000,2025.0,3,Right,2,Medium,High,81,49,64,66,85,80,11,11,9,5,14,1993,17,15,1299,14.4,0,0.0,86.4,0.63,4.65,1.74,64.3,3.4,0.63,0.14,0.14
201858,Nicola Sansone,173,Italy,75,75,CAM,Bologna,5500000,2023.0,2,Right,4,High,Medium,78,71,71,80,44,54,11,7,14,9,14,1991,10,5,421,4.7,1,0.0,72.8,0.0,0.43,0.0,36.8,0.85,1.49,2.13,0.64
201955,Massadio Haïdara,179,Mali,74,74,LWB,Racing Club de Lens,3700000,2023.0,1,Left,3,Medium,High,76,52,62,71,70,78,10,13,14,8,16,1992,20,12,1066,11.8,0,0.0,86.8,2.37,1.86,2.54,69.4,3.14,0.93,1.86,0.0
202024,Remo Freuler,181,Switzerland,80,80,CM,Nottingham Forest,20000000,2025.0,2,Right,4,Medium,Medium,68,71,75,78,75,74,12,8,9,14,13,1992,18,16,1461,16.2,0,0.0,79.6,1.54,1.73,1.05,47.3,1.67,1.11,0.43,0.06
202048,Conor Coady,186,England,79,79,CB,Everton,14500000,2023.0,1,Right,2,Low,High,47,57,75,66,79,73,8,15,10,12,8,1993,19,19,1700,18.9,1,0.05,84.4,0.63,4.07,1.11,60.1,6.77,0.42,0.58,0.11
202126,Harry Kane,188,England,89,89,ST,Tottenham Hotspur,105500000,2024.0,4,Right,3,High,High,68,91,83,82,47,82,8,10,11,14,11,1993,23,23,2055,22.8,17,0.04,69.4,0.04,0.48,1.75,33.9,2.41,0.83,1.4,1.58
202201,Jeffrey Gouweleeuw,188,Netherlands,75,75,CB,FC Augsburg,4600000,2024.0,2,Right,2,High,Medium,69,58,66,64,77,74,13,7,16,13,7,1991,19,19,1646,18.3,0,0.0,66.6,1.64,4.75,2.46,57.5,5.14,0.87,0.22,0.16
202276,Simon Zoller,179,Germany,73,73,ST,VfL Bochum 1848,2600000,2024.0,1,Right,3,High,High,71,74,65,73,39,65,9,16,10,10,13,1991,18,16,1214,13.5,3,0.07,62.7,0.37,1.26,0.96,28.8,0.89,1.26,0.52,0.59
