ID,FullName,Height,Nationality,Overall,Potential,BestPosition,Club,ValueEUR,ContractUntil,PreferredFoot,IntReputation,PreferredFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Born,MP,Starts,Min,90s,Goals,Assists,PasTotCmp%,PasProg,GCA,SCA,Tkl+Int,CarProg,Clr,TouDefPen,AerWon%,TouDef3rd,PasLonCmp%,Err,Recov
232756,Fikayo Tomori,185,England,84,90,CB,AC Milan,60500000,2027.0,Right,2,Right,2,Medium,High,86,40,60,66,86,81,10,13,10,11,7,1997,19,18,1577,17.5,1,0.0,87.7,3.66,0.06,0.8,3.54,0.97,2.57,8.29,63.2,34.3,75.8,0.0,6.0
228251,Lorenzo Pellegrini,186,Italy,84,87,CAM,Roma,55000000,2026.0,Right,2,Right,3,High,High,79,77,83,84,74,78,12,7,10,13,11,1996,19,19,1610,17.9,2,0.28,74.4,3.8,0.5,4.41,2.63,2.18,0.61,0.84,30.4,6.93,50.0,0.0,4.58
226790,Wilfred Ndidi,183,Nigeria,84,86,CB,Leicester City,47500000,2024.0,Right,1,Right,3,Medium,High,66,62,68,73,85,83,13,14,7,7,13,1996,15,10,898,10.0,0,0.0,87.0,3.8,0.1,0.7,4.6,0.9,2.1,4.7,39.1,23.1,53.2,0.1,8.2
222665,Martin Ødegaard,178,Norway,84,89,CAM,Arsenal,63500000,2026.0,Left,3,Left,5,High,Medium,76,75,86,84,58,63,14,15,15,8,10,1998,20,20,1684,18.7,8,0.27,79.1,7.54,0.64,5.08,1.18,2.78,0.37,0.86,40.9,5.61,64.5,0.0,5.19
231443,Ousmane Dembélé,178,France,83,86,LM,FC Barcelona,48000000,2024.0,Left,3,Left,5,High,Medium,93,77,79,87,36,56,6,6,14,10,13,1997,18,14,1100,12.2,5,0.41,77.1,4.75,0.82,5.0,1.39,7.54,0.16,0.16,15.4,1.97,55.1,0.0,3.77
225375,Konrad Laimer,180,Austria,83,84,CDM,RB Leipzig,38500000,2023.0,Right,2,Right,3,Medium,High,84,68,78,79,81,78,9,12,12,13,12,1997,9,8,674,7.5,0,0.0,77.7,5.07,0.27,2.8,4.27,2.4,0.8,1.6,12.5,10.4,51.6,0.0,6.67
225850,Presnel Kimpembe,189,France,83,86,CB,Paris Saint-Germain,42000000,2024.0,Left,3,Left,2,Medium,High,80,43,68,69,83,86,7,8,14,15,9,1995,9,7,625,6.9,0,0.0,93.7,5.8,0.0,0.29,3.48,0.58,0.87,6.67,57.9,22.6,87.0,0.0,5.22
226271,Fabián Ruiz Peña,189,Spain,83,85,CM,Paris Saint-Germain,44500000,2027.0,Left,2,Left,4,Medium,Medium,61,79,80,83,74,72,16,11,7,13,13,1996,14,11,941,10.5,1,0.1,91.6,5.43,0.19,1.62,3.33,1.33,0.29,1.71,50.0,20.6,84.7,0.1,7.24
228618,Ferland Mendy,180,France,83,84,LB,Real Madrid CF,38000000,2025.0,Left,1,Left,4,High,High,92,64,77,78,78,84,7,16,9,10,9,1995,14,14,1127,12.5,0,0.08,91.5,3.84,0.16,2.16,2.4,1.76,0.96,2.48,53.8,17.3,90.9,0.0,5.12
232293,Victor Osimhen,185,Nigeria,83,89,ST,Napoli,58000000,2025.0,Right,2,Right,3,High,Medium,90,82,65,78,40,81,14,14,10,9,6,1998,17,16,1401,15.6,16,0.19,71.1,0.83,0.38,2.37,0.32,1.47,0.96,1.03,49.3,1.47,66.7,0.0,1.54
232488,Cristian Romero,185,Argentina,83,88,CB,Tottenham Hotspur,49500000,2027.0,Right,3,Right,3,Medium,High,73,46,57,65,85,82,5,7,11,10,14,1998,14,13,1194,13.3,0,0.0,87.0,3.83,0.0,0.6,3.98,0.9,3.23,10.9,70.0,34.5,69.3,0.15,6.24
235073,Gregor Kobel,195,Switzerland,83,88,GK,Borussia Dortmund,44000000,2026.0,Right,1,Right,1,Medium,Medium,84,80,74,88,43,79,84,80,74,79,88,1997,16,16,1440,16.0,0,0.0,82.0,0.0,0.0,0.13,0.0,0.0,0.31,31.7,100.0,41.8,56.9,0.06,1.44
242516,Cody Gakpo,189,Netherlands,83,87,RM,PSV,52000000,2026.0,Right,2,Right,4,Medium,Medium,87,82,77,84,41,74,15,11,7,9,5,1999,3,3,255,2.8,0,0.0,61.4,2.14,0.0,3.21,1.43,1.43,0.0,0.36,50.0,1.79,50.0,0.0,2.5
215333,Duván Zapata,189,Colombia,83,83,ST,Atalanta,30500000,2024.0,Right,2,Right,3,High,Medium,78,82,63,79,35,85,9,9,8,6,8,1991,15,8,670,7.4,1,0.14,66.8,2.84,0.41,2.7,0.14,2.16,1.22,1.22,53.3,1.89,60.0,0.0,2.43
214997,Ángel Correa,171,Argentina,83,84,CF,Atlético de Madrid,42500000,2026.0,Right,2,Right,4,High,Medium,85,84,77,87,50,74,13,10,9,8,16,1995,19,8,821,9.1,5,0.0,78.5,3.63,0.33,4.29,1.54,2.86,0.44,0.77,16.7,4.84,40.0,0.0,3.52
216460,José María Giménez,185,Uruguay,83,85,CB,Atlético de Madrid,38500000,2025.0,Right,2,Right,2,Medium,High,71,46,57,60,85,83,9,11,7,10,15,1995,12,11,1005,11.2,0,0.0,86.1,2.59,0.09,0.8,2.95,0.18,4.64,9.29,64.9,32.9,66.7,0.09,6.25
213565,Thomas Lemar,171,France,83,86,CAM,Atlético de Madrid,47000000,2023.0,Left,3,Left,4,High,High,82,78,83,87,68,64,11,15,13,7,14,1995,15,9,662,7.4,0,0.27,83.5,5.14,0.54,3.24,2.43,2.84,0.81,1.35,33.3,11.6,60.8,0.0,6.62
193082,Juan Cuadrado,179,Colombia,83,83,RB,Juventus,13500000,2023.0,Right,3,Right,5,High,Medium,90,75,78,87,76,72,5,5,13,6,9,1988,16,13,1059,11.8,0,0.25,83.6,3.73,0.51,3.73,3.64,1.61,1.44,1.69,60.0,17.6,72.0,0.0,4.24
163587,Kasper Schmeichel,189,Denmark,83,83,GK,OGC Nice,4000000,2023.0,Right,2,Right,1,Medium,Medium,81,78,79,86,45,81,81,78,79,81,86,1986,21,21,1890,21.0,0,0.0,75.2,0.0,0.05,0.43,0.05,0.0,0.19,32.0,100.0,36.0,54.7,0.0,0.71
183711,Jordan Henderson,182,England,83,83,CM,Liverpool,28500000,2025.0,Right,3,Right,3,High,High,66,74,83,78,78,81,7,13,7,9,13,1990,17,10,919,10.2,0,0.0,81.6,8.14,0.1,3.04,2.25,1.96,0.59,1.76,45.5,13.6,61.0,0.0,7.45
193698,Oliver Baumann,187,Germany,83,83,GK,TSG Hoffenheim,18000000,2024.0,Right,2,Right,1,Medium,Medium,83,82,79,84,49,79,83,82,79,79,84,1990,20,20,1800,20.0,0,0.0,80.6,0.05,0.05,0.15,0.0,0.0,0.45,36.0,100.0,45.3,52.4,0.05,1.85
194765,Antoine Griezmann,176,France,83,83,CAM,Atlético de Madrid,30500000,2023.0,Left,4,Left,4,Medium,Medium,80,82,83,85,52,72,14,8,14,13,14,1991,20,13,1266,14.1,6,0.43,74.8,4.54,0.57,5.18,2.41,3.26,0.5,0.92,44.8,6.67,47.2,0.0,5.6
203574,John Stones,188,England,83,84,CB,Manchester City,34500000,2026.0,Right,2,Right,3,High,Medium,72,51,71,75,84,77,7,15,11,10,8,1994,14,13,1181,13.1,0,0.15,94.1,5.73,0.23,0.84,1.3,1.6,1.76,4.35,64.5,26.4,83.7,0.0,4.81
208670,Hakim Ziyech,181,Morocco,83,83,RW,Chelsea,35500000,2025.0,Left,3,Left,5,High,High,76,77,87,83,50,65,11,7,11,8,14,1993,12,5,511,5.7,0,0.18,62.9,5.79,0.18,3.68,3.86,2.11,0.88,1.4,0.0,10.2,35.1,0.0,6.14
220697,James Maddison,175,England,82,84,CAM,Leicester City,38000000,2024.0,Right,1,Right,4,High,Medium,73,78,84,85,54,62,11,14,14,12,14,1996,16,15,1273,14.1,9,0.35,77.0,6.17,0.5,4.61,2.48,2.48,0.35,0.64,22.2,5.53,50.5,0.0,3.12
215316,Gerónimo Rulli,189,Argentina,82,82,GK,Villarreal CF,20500000,2024.0,Right,3,Right,1,Medium,Medium,82,79,80,83,54,81,82,79,80,81,83,1992,14,14,1260,14.0,0,0.0,85.5,0.0,0.0,0.07,0.07,0.0,0.43,34.0,100.0,41.2,59.2,0.14,1.43
217870,Giovanni Di Lorenzo,183,Italy,82,82,RB,Napoli,27500000,2026.0,Right,2,Right,3,Medium,Medium,85,66,73,77,78,80,8,10,8,10,7,1993,21,21,1878,20.9,1,0.14,86.0,7.42,0.57,3.44,2.49,1.87,1.67,2.82,53.3,20.7,67.8,0.0,4.88
222077,Manuel Locatelli,185,Italy,82,86,CM,Juventus,40000000,2023.0,Right,2,Right,3,Medium,High,63,72,79,78,79,79,11,12,11,10,15,1998,18,17,1400,15.6,0,0.0,81.3,5.0,0.32,2.05,3.33,1.15,1.73,2.63,63.2,16.7,66.9,0.0,6.41
223697,Robin Gosens,183,Germany,82,82,LWB,Inter,29500000,2023.0,Left,3,Left,3,High,Medium,82,75,74,79,77,80,7,16,15,16,10,1994,18,1,363,4.0,1,0.0,73.8,3.5,0.0,2.5,4.0,3.25,0.75,1.5,54.5,15.0,33.3,0.0,5.5
213331,Jonathan Tah,195,Germany,82,84,CB,Bayer 04 Leverkusen,33500000,2025.0,Right,2,Right,2,Medium,Medium,67,37,59,61,83,85,11,8,7,9,14,1996,20,17,1493,16.6,1,0.0,89.1,1.81,0.0,0.66,2.41,0.18,4.52,8.31,57.4,34.5,67.0,0.0,5.36
213661,Andreas Christensen,188,Denmark,82,86,CB,FC Barcelona,37500000,2026.0,Right,2,Right,2,Low,Medium,68,32,66,70,84,74,10,12,8,6,8,1996,10,9,723,8.0,0,0.13,94.5,5.13,0.25,0.63,2.0,1.0,2.75,6.75,70.4,35.1,73.2,0.0,6.13
208333,Emre Can,186,Germany,82,82,CB,Borussia Dortmund,30500000,2024.0,Right,3,Right,3,Medium,High,79,78,77,80,82,87,14,8,8,13,11,1994,14,7,730,8.1,0,0.0,89.1,3.83,0.0,1.36,4.57,1.11,2.22,4.2,62.5,22.6,71.4,0.0,8.02
212194,Julian Brandt,185,Germany,82,85,CAM,Borussia Dortmund,40000000,2024.0,Right,3,Right,4,High,Medium,67,78,82,85,48,65,11,16,11,8,9,1996,20,17,1495,16.6,6,0.24,75.5,4.34,0.6,5.0,1.69,2.29,0.12,0.24,29.2,5.9,52.5,0.06,5.3
212188,Timo Werner,180,Germany,82,84,ST,RB Leipzig,38000000,2026.0,Right,3,Right,3,High,Medium,90,80,69,82,35,69,9,9,8,15,9,1996,14,11,1009,11.2,5,0.09,70.9,1.88,0.27,1.79,0.63,2.95,0.27,0.27,28.6,2.23,52.9,0.0,2.32
209889,Raphaël Guerreiro,170,Portugal,82,82,CAM,Borussia Dortmund,27500000,2023.0,Left,3,Left,4,High,Low,74,77,86,87,75,55,12,6,8,11,8,1993,16,16,1390,15.4,1,0.39,83.8,6.95,0.45,3.38,2.86,2.4,0.65,2.01,37.5,17.3,48.7,0.0,7.27
226753,André Onana,190,Cameroon,82,85,GK,Inter,30500000,2027.0,Right,3,Right,1,Medium,Medium,81,80,86,83,61,80,81,80,86,80,83,1996,13,13,1170,13.0,0,0.0,78.9,0.15,0.0,0.23,0.0,0.0,0.15,36.1,0.0,41.2,52.9,0.0,0.92
207862,Matthias Ginter,191,Germany,82,83,CB,Sport-Club Freiburg,29000000,2026.0,Right,3,Right,2,High,Medium,60,59,71,66,84,79,12,10,6,8,10,1994,20,20,1800,20.0,3,0.05,83.0,4.2,0.05,0.85,2.5,0.9,3.7,5.8,68.0,31.1,61.5,0.05,5.2
205693,Sébastien Haller,190,Côte d'Ivoire,82,82,ST,Borussia Dortmund,31000000,2026.0,Right,3,Right,3,High,Medium,65,80,62,74,52,82,6,7,14,7,6,1994,5,2,240,2.7,1,0.37,71.8,1.85,0.37,3.33,0.0,0.74,1.11,1.11,61.1,3.7,66.7,0.0,2.96
226221,Aritz Elustondo,180,Spain,82,83,CB,Real Sociedad,29000000,2024.0,Right,1,Right,2,Low,High,64,39,65,62,82,78,7,10,12,15,8,1994,16,12,1028,11.4,0,0.09,81.8,3.33,0.18,0.79,3.42,1.32,2.63,4.65,40.6,23.6,57.6,0.09,3.77
231352,Tammy Abraham,195,England,82,85,ST,Roma,42000000,2026.0,Right,2,Right,3,High,Medium,83,81,66,78,36,80,12,7,8,13,13,1997,22,18,1582,17.6,6,0.17,68.6,2.1,0.51,3.07,0.91,1.42,0.45,0.74,51.7,2.1,69.6,0.0,1.87
226754,Ismaël Bennacer,175,Algeria,82,86,CM,AC Milan,40000000,2024.0,Left,2,Left,4,High,Medium,77,68,80,86,77,76,9,12,10,16,15,1997,19,16,1413,15.7,1,0.06,86.2,6.31,0.13,4.39,4.2,1.21,0.64,1.4,51.5,14.4,67.4,0.06,9.55
256630,Florian Wirtz,176,Germany,82,91,CAM,Bayer 04 Leverkusen,66000000,2027.0,Right,2,Right,4,High,Medium,78,73,80,86,51,60,14,14,13,6,10,2003,5,3,276,3.1,0,0.65,79.2,7.1,0.97,3.87,2.58,1.94,0.97,0.97,28.6,8.06,66.7,0.0,5.16
253072,Darwin Núñez,186,Uruguay,82,89,ST,Liverpool,61500000,2028.0,Right,1,Right,3,High,High,89,82,68,77,42,86,14,10,12,10,13,1999,15,11,989,11.0,5,0.18,64.3,1.55,0.09,3.18,0.73,3.36,0.73,0.64,46.3,2.36,75.0,0.0,2.0
247819,Nico Schlotterbeck,191,Germany,82,88,CB,Borussia Dortmund,44500000,2027.0,Left,1,Left,3,High,High,76,56,66,72,84,78,8,10,8,14,13,1999,20,20,1734,19.3,3,0.21,85.5,6.63,0.31,1.24,3.52,1.5,2.95,8.45,62.3,38.5,63.9,0.05,7.67
246669,Bukayo Saka,178,England,82,89,LM,Arsenal,60500000,2024.0,Left,2,Left,3,High,Medium,84,74,78,83,65,65,7,8,13,9,13,2001,21,21,1801,20.0,7,0.4,77.1,2.7,0.8,4.8,1.75,5.1,0.8,0.45,20.7,4.35,50.0,0.0,3.75
241637,Aurélien Tchouaméni,187,France,82,89,CDM,Real Madrid CF,61500000,2028.0,Right,2,Right,3,Medium,High,70,70,79,78,81,82,9,8,12,12,7,2000,16,13,1062,11.8,0,0.17,92.9,6.36,0.51,2.54,4.66,1.44,2.12,3.98,71.1,20.8,85.5,0.0,5.0
236401,Noussair Mazraoui,183,Morocco,82,86,RM,FC Bayern München,40500000,2026.0,Right,2,Right,3,High,Low,84,66,77,82,76,74,12,7,13,12,12,1997,11,6,556,6.2,0,0.48,86.5,6.77,0.48,2.1,3.71,2.1,2.26,2.42,47.1,25.3,52.6,0.0,4.03
236276,Arnaut Danjuma,178,Netherlands,82,83,LM,Villarreal CF,36500000,2026.0,Right,1,Right,4,High,Medium,88,81,75,82,42,68,15,8,10,8,14,1997,1,0,12,0.1,0,0.0,54.5,0.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,10.0,100.0,0.0,0.0
233934,Aaron Ramsdale,191,England,82,86,GK,Arsenal,34500000,2025.0,Right,1,Right,1,Medium,Medium,83,77,85,84,48,78,83,77,85,78,84,1998,21,21,1890,21.0,0,0.0,66.5,0.24,0.0,0.1,0.05,0.0,0.62,22.4,100.0,30.4,38.1,0.19,0.67
233096,Denzel Dumfries,188,Netherlands,82,84,RWB,Inter,34500000,2025.0,Right,3,Right,2,High,Medium,83,63,70,73,78,89,10,10,7,13,14,1996,18,14,1195,13.3,1,0.15,73.1,2.48,0.45,3.38,1.65,2.48,1.35,1.88,59.0,9.92,49.2,0.0,3.76
231969,Ruslan Malinovskyi,181,Ukraine,82,82,CF,Atalanta,30500000,2023.0,Left,3,Left,4,Medium,Medium,76,81,83,81,64,80,6,6,12,15,13,1993,15,5,553,6.1,1,0.33,74.7,8.2,0.33,4.26,3.11,3.11,0.33,0.33,41.7,10.0,60.9,0.0,9.34
204838,Raúl Jiménez,188,Mexico,82,82,ST,Wolverhampton Wanderers,25500000,2024.0,Right,3,Right,3,Medium,High,73,81,76,80,47,82,7,11,13,14,10,1991,7,3,325,3.6,0,0.0,69.8,1.67,0.0,1.67,0.56,1.11,1.11,1.67,57.1,2.5,25.0,0.0,1.39
229984,Ben Chilwell,180,England,82,85,LWB,Chelsea,37000000,2025.0,Left,2,Left,3,High,Medium,76,60,78,78,78,75,10,7,14,7,10,1996,11,4,450,5.0,1,0.2,78.1,2.4,0.6,1.8,3.0,2.8,2.0,1.4,76.2,19.4,36.1,0.0,4.4
227796,Christian Pulisic,177,United States,82,88,RM,Chelsea,48000000,2024.0,Right,3,Right,4,Medium,Medium,87,71,73,86,37,59,8,12,13,16,14,1998,16,6,609,6.8,1,0.15,80.8,2.35,0.44,2.94,1.91,4.12,0.59,0.44,20.0,6.32,61.5,0.0,3.38
204935,Jordan Pickford,185,England,82,84,GK,Everton,26000000,2024.0,Left,3,Left,1,Medium,Medium,84,77,87,87,51,80,84,77,87,80,87,1994,20,20,1800,20.0,0,0.05,61.8,0.05,0.05,0.3,0.1,0.0,0.65,29.9,57.1,39.0,41.7,0.1,0.95
204638,Willi Orban,186,Hungary,82,82,CB,RB Leipzig,25500000,2025.0,Right,2,Right,2,Medium,Medium,57,36,53,56,84,81,15,12,15,10,6,1992,19,19,1710,19.0,3,0.0,87.9,4.16,0.11,0.79,3.37,0.47,4.47,10.8,61.3,44.7,70.1,0.0,5.89
177388,Dimitri Payet,175,France,82,82,CAM,Olympique de Marseille,12500000,2024.0,Right,3,Right,4,High,Medium,70,78,84,83,40,65,11,15,9,14,12,1987,18,8,700,7.8,2,0.38,71.1,6.79,0.64,5.64,0.51,2.56,0.26,0.51,25.0,5.64,53.6,0.0,5.0
178509,Olivier Giroud,192,France,82,82,ST,AC Milan,13000000,2023.0,Left,3,Left,3,Medium,Medium,42,83,72,73,42,78,12,15,11,6,5,1986,20,16,1352,15.0,7,0.27,62.8,1.87,0.33,2.2,0.53,0.6,0.73,1.13,62.7,2.6,50.0,0.0,2.13
179645,Simon Kjær,190,Denmark,82,82,CB,AC Milan,14500000,2024.0,Right,3,Right,2,Low,High,62,54,64,60,84,78,6,10,13,10,15,1989,11,8,668,7.4,0,0.0,86.5,4.19,0.0,0.54,2.03,0.0,2.57,6.76,72.2,33.6,69.7,0.14,5.41
190460,Christian Eriksen,181,Denmark,82,82,CM,Manchester United,29000000,2025.0,Right,3,Right,4,Medium,Low,61,78,88,80,53,52,9,14,7,7,6,1992,19,18,1489,16.5,1,0.42,78.9,6.3,0.48,2.97,1.21,0.97,1.09,2.24,43.8,12.7,50.7,0.06,6.85
200458,Lucas Digne,178,France,82,82,LB,Aston Villa,27500000,2026.0,Left,2,Left,3,High,Medium,78,69,80,79,77,76,6,12,9,6,13,1993,15,14,1111,12.3,1,0.0,75.9,3.5,0.0,1.63,2.85,1.79,2.6,4.07,58.1,22.4,50.0,0.0,5.45
201455,Geoffrey Kondogbia,188,Central African Republic,82,82,CDM,Atlético de Madrid,29500000,2024.0,Left,2,Left,3,Medium,High,68,75,77,76,81,88,15,10,10,8,10,1993,16,10,962,10.7,0,0.19,89.2,3.74,0.19,1.12,5.7,0.56,1.03,2.52,57.1,16.7,75.0,0.09,9.25
200610,Kevin Volland,179,Germany,82,82,ST,AS Monaco,30500000,2024.0,Left,2,Left,3,High,High,70,85,79,80,46,84,8,7,9,7,12,1992,8,3,290,3.2,2,0.31,65.6,4.38,0.94,2.81,1.56,1.25,0.0,0.63,46.2,2.19,88.9,0.0,5.31
202884,Leonardo Spinazzola,186,Italy,82,82,LWB,Roma,27000000,2024.0,Right,3,Right,4,High,Medium,91,64,73,80,78,69,11,13,12,15,14,1993,13,9,807,9.0,0,0.11,77.0,3.11,0.22,2.56,1.0,5.0,1.44,2.33,45.5,16.2,50.9,0.0,5.22
199482,Anthony Lopes,184,Portugal,82,82,GK,Olympique Lyonnais,16000000,2025.0,Left,2,Left,1,Medium,Medium,84,78,71,86,63,80,84,78,71,80,86,1990,19,19,1646,18.3,0,0.0,78.7,0.0,0.0,0.0,0.11,0.0,0.38,26.3,100.0,31.1,51.1,0.0,0.98
199110,Luis Muriel,179,Colombia,82,82,ST,Atalanta,25500000,2023.0,Right,2,Right,4,High,Medium,89,83,74,86,27,67,8,10,10,14,6,1991,13,6,579,6.4,1,0.31,63.8,5.78,0.63,4.53,0.78,4.84,0.31,0.47,30.0,2.5,40.5,0.0,3.28
198717,Wilfried Zaha,180,Côte d'Ivoire,82,82,LW,Crystal Palace,30000000,2023.0,Right,2,Right,5,High,High,91,79,73,86,37,76,15,10,15,11,10,1992,19,19,1661,18.5,6,0.11,80.0,2.43,0.32,3.41,2.16,2.92,0.43,0.54,27.8,4.32,55.6,0.0,3.95
199845,Francesco Acerbi,192,Italy,82,82,CB,Inter,10000000,2023.0,Left,3,Left,3,Medium,High,62,50,64,64,85,78,11,9,9,13,11,1988,14,12,1110,12.3,0,0.08,87.7,3.58,0.0,0.98,2.28,1.06,3.33,8.21,63.0,30.4,74.0,0.0,4.96
236791,Antonín Barák,190,Czech Republic,81,82,CAM,Fiorentina,30000000,2023.0,Left,1,Left,4,High,Medium,74,79,80,81,65,75,14,15,10,12,11,1994,1,0,25,0.3,0,0.0,78.6,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67
236786,Martin Terrier,184,France,81,84,ST,Stade Rennais FC,34000000,2025.0,Right,2,Right,3,High,Medium,85,81,75,78,36,70,12,5,13,5,8,1997,16,16,1319,14.7,9,0.27,74.1,4.08,0.61,3.81,2.65,2.31,0.41,0.82,63.0,4.42,73.1,0.0,3.95
236703,David Raum,180,Germany,81,85,LWB,RB Leipzig,34500000,2027.0,Left,1,Left,3,High,Medium,87,59,77,78,71,77,11,8,14,12,6,1998,19,14,1183,13.1,0,0.08,73.4,3.05,0.15,2.67,3.44,2.21,1.37,2.29,55.0,18.1,40.0,0.08,5.19
236480,Yves Bissouma,182,Mali,81,86,CDM,Tottenham Hotspur,34500000,2026.0,Right,1,Right,4,High,Medium,72,68,75,79,80,77,12,8,8,12,8,1996,20,8,814,9.0,0,0.0,90.0,5.0,0.11,2.78,2.33,1.11,0.78,1.89,50.0,14.1,75.8,0.0,6.56
193105,Alphonse Areola,195,France,81,82,GK,West Ham United,20000000,2027.0,Right,2,Right,1,Medium,Medium,85,79,75,84,55,78,85,79,75,78,84,1993,2,0,107,1.2,0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,0.0,35.8,45.5,0.0,0.83
193165,Jesús Corona,173,Mexico,81,81,RW,Sevilla FC,25500000,2025.0,Right,3,Right,5,Medium,Medium,82,65,80,86,73,67,11,6,10,14,9,1993,1,1,62,0.7,0,0.0,80.0,1.43,0.0,2.86,1.43,1.43,0.0,0.0,0.0,5.71,33.3,0.0,2.86
193283,Thomas Delaney,182,Denmark,81,81,CDM,Sevilla FC,21500000,2025.0,Left,2,Left,2,Low,High,72,71,74,73,82,81,8,12,11,14,15,1991,8,2,309,3.4,0,0.0,85.4,2.06,0.0,1.18,2.35,0.29,0.88,2.35,81.8,15.3,57.1,0.0,2.35
193301,Alexandre Lacazette,175,France,81,81,ST,Olympique Lyonnais,22000000,2025.0,Right,3,Right,4,High,High,70,81,76,83,44,74,11,6,9,5,6,1991,22,22,1923,21.4,13,0.19,70.0,3.6,0.33,3.64,2.1,1.17,0.19,0.42,45.5,2.71,52.9,0.0,2.76
238067,Nicolò Zaniolo,190,Italy,81,88,CAM,Roma,53000000,2024.0,Left,2,Left,4,High,Medium,87,75,72,82,62,83,8,11,11,13,5,1999,13,12,890,9.9,1,0.0,63.8,1.92,0.1,2.73,1.01,3.33,0.0,0.1,38.5,3.64,57.7,0.0,3.94
237678,Ibrahima Konaté,194,France,81,88,CB,Liverpool,48000000,2026.0,Right,2,Right,3,Medium,High,78,34,57,67,82,80,9,7,9,9,15,1999,5,4,382,4.2,0,0.0,85.9,2.86,0.0,0.95,5.0,0.71,5.0,8.33,63.2,43.1,61.9,0.24,9.29
239301,Lisandro Martínez,178,Argentina,81,86,CDM,Manchester United,35000000,2027.0,Left,2,Left,3,Medium,High,72,60,76,77,82,83,6,14,13,14,8,1998,20,18,1568,17.4,1,0.0,86.7,3.39,0.0,0.86,3.51,0.63,4.6,12.6,55.3,40.2,48.3,0.0,6.61
247263,Edmond Tapsoba,192,Burkina Faso,81,86,CB,Bayer 04 Leverkusen,35000000,2026.0,Right,2,Right,2,Medium,High,70,54,65,70,83,79,5,10,13,7,15,1999,20,20,1762,19.6,1,0.0,85.6,4.74,0.1,1.02,2.86,1.17,2.96,7.6,50.0,35.9,60.4,0.05,8.52
247394,Dejan Kulusevski,186,Sweden,81,87,CAM,Tottenham Hotspur,41500000,2023.0,Left,2,Left,4,High,Medium,78,77,79,83,56,76,14,5,10,10,5,2000,15,13,1132,12.6,2,0.4,76.2,3.1,0.63,4.13,1.9,4.29,0.32,1.03,50.0,7.46,52.0,0.0,6.59
256790,Jamal Musiala,183,Germany,81,90,CAM,FC Bayern München,55500000,2026.0,Right,1,Right,4,Medium,Medium,76,73,75,87,63,60,6,9,8,8,11,2003,19,17,1360,15.1,10,0.46,82.4,4.37,0.99,4.7,2.32,2.85,0.2,0.79,52.9,5.89,57.1,0.0,5.56
203263,Harry Maguire,194,England,81,82,CB,Manchester United,24000000,2024.0,Right,3,Right,2,High,Medium,48,57,68,67,80,84,14,16,9,14,9,1993,9,4,391,4.3,0,0.0,87.8,2.33,0.0,0.47,2.56,0.7,4.88,7.91,52.9,34.7,70.7,0.0,5.35
229582,Gianluca Mancini,190,Italy,81,83,CB,Roma,28000000,2027.0,Right,2,Right,2,Medium,High,67,45,50,59,81,87,13,12,8,6,8,1996,22,22,1821,20.2,0,0.05,81.7,2.43,0.1,1.19,3.17,0.45,2.13,6.83,65.0,29.9,54.5,0.0,3.51
225659,Guido Rodríguez,185,Argentina,81,82,CDM,Real Betis Balompié,26500000,2024.0,Right,1,Right,2,Medium,High,51,57,71,68,84,77,12,11,14,16,6,1994,18,17,1478,16.4,0,0.0,86.8,3.78,0.06,1.1,4.21,0.37,2.32,3.35,57.5,17.9,66.3,0.06,6.22
229558,Dayot Upamecano,186,France,81,87,CB,FC Bayern München,37000000,2026.0,Right,2,Right,3,High,Medium,82,43,61,68,80,81,6,7,8,15,9,1998,19,19,1700,18.9,0,0.05,89.8,6.72,0.16,1.01,3.81,1.32,3.07,8.94,52.2,43.9,72.1,0.21,7.72
229261,Denis Zakaria,191,Switzerland,81,86,CDM,Chelsea,34500000,2023.0,Right,2,Right,3,High,High,82,64,73,77,80,85,12,12,7,13,11,1996,4,4,286,3.2,0,0.0,89.9,1.25,0.0,0.63,1.88,1.88,2.5,2.19,0.0,15.0,80.0,0.0,5.63
229237,Manuel Akanji,187,Switzerland,81,82,CB,Manchester City,26500000,2023.0,Right,2,Right,2,Medium,Medium,77,48,70,74,83,78,10,9,13,6,9,1995,15,14,1286,14.3,0,0.07,94.2,4.76,0.0,1.26,2.31,1.26,1.19,5.17,37.5,32.7,74.7,0.0,5.38
226491,Kieran Tierney,178,Scotland,81,85,LWB,Arsenal,33000000,2024.0,Left,2,Left,3,High,High,84,60,75,78,76,79,13,16,8,12,13,1997,15,4,469,5.2,0,0.0,73.8,4.81,0.38,1.73,3.46,2.88,2.69,2.69,16.7,15.2,47.7,0.0,5.0
231677,Marcus Rashford,186,England,81,85,ST,Manchester United,37000000,2023.0,Right,3,Right,5,Medium,Low,87,82,75,81,41,71,11,6,15,7,14,1997,22,20,1795,19.9,11,0.15,75.3,2.61,0.4,2.66,1.06,2.51,0.3,0.5,36.2,3.32,59.1,0.0,2.96
